1022	1686602160	14204.4	20230612 16:35:59	16:35:59	5	4431	stan	1686602152	0.002091377	2.091377283	9.100515797	954.4274895	822.2221542	80.18339104	93.07610142	0.135584048	2.882714169	0.132138381	0.082888774	283.8870348	26.42702585	24.98834643	3.177469099	51.73112678	1.672377153	3.232825684	1.505091945	-92.22973816	45.06807188	3.31139011	240.0367587	30.67657108	2.09001794	9.100515797	1024.078546	995.793703	3.408129484	64.29503337	2.091377283	14.68599105	17.15203003	3.04E-06	101.3017407	0	0	1	0	51848	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.971071	1358.758939	0.849239692	0.177432605	6	0.5	0: Broadleaf	2	TRUE	1686602152	954.4275	993.6244643	17.14900714	14.68453929	959.5011429	17.25421786	500.1102857	97.42033571	0.100012814	25.27833571	24.98834643	999.9	0	0	9993.188571	0	7.817063929	-39.19686071	971.0805714	1008.432286	2.464463929	993.6244643	14.68453929	1.670663214	1.430573214	14.62648571	12.24562857	1599.971071	0.692010464	0.307989536	0	2.421646429	0	22169.85714	12139.15714	38.3055	39.09792857	38.63142857	37.92385714	37.64035714	1107.196429	492.7746429	0	1686602161	0	2.433448	-0.308276926	-10.09230772	22169.748	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.13707317	-1.281510105	0.15290463	0	2.467705882	-0.064803662	0.213790879	1	2.46545439	-0.014771498	0.001867369	1	2	3	3-Feb	2.99008	2.71557	0.185725	0.188007	0.0923747	0.081091	26154.2	26142.1	29810.9	29743.8	35831.2	36333.1	41981.7	42371.7	2.03783	2.0735	0.152286	0	22.4997	999.9	58.4	24.4	18.3895	62.6882	31.8029	1	-0.492647	-1.49137	20.3962	5.21999	12.0099	4.99065	3.28845	9999	9999	9999	999.9	1.86687	1.86598	1.86539	1.8654	1.86722	1.86981	1.86844	1.86993	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.16	-0.1052	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	68.6	68.5	2.10083	2.17773	1.39648	2.31567	1.49536	2.56348	28.7956	13.2827	18	518.964	498.997	24.3479	21.065	30	21.0374	20.9797	42.1627	26.3598	58.3522	24.3489	1041.27	14.7172	101.93	101.776
1023	1686602165	14209.4	20230612 16:36:04	16:36:04	5	4431	stan	1686602157	0.002094506	2.094505521	9.196948648	972.0111375	838.280054	81.74970483	94.79126122	0.135684158	2.882351481	0.132233048	0.082948413	283.8905254	26.43023422	24.99611852	3.178941854	51.72871093	1.672685402	3.23357256	1.506256452	-92.36769347	44.45803258	3.267169881	239.2480344	30.69505357	2.090344508	9.196948648	1040.833102	1012.634879	3.367568244	64.29503337	2.094505521	14.68758977	17.15737719	3.08E-06	101.3017407	0	0	1	0	51720	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.986296	1358.772278	0.849239947	0.177433098	6	0.5	0: Broadleaf	2	TRUE	1686602157	972.0111481	1011.275926	17.1520963	14.68717778	977.1437778	17.2572963	500.0954074	97.4207	0.100056263	25.28221852	24.99611852	999.9	0	0	9991.066667	0	7.992348148	-39.26483704	988.9737407	1026.35	2.464921852	1011.275926	14.68717778	1.67097	1.430835926	14.62934444	12.24842222	1599.986296	0.692001852	0.307998148	0	2.451437037	0	22169.6963	12139.24074	38.39322222	39.20107407	38.70351852	38.0507037	37.7127037	1107.193333	492.792963	0	1686602166	0	2.440772	0.74861538	0.784615382	22169.572	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.20237073	-1.160947735	0.149622224	0	2.459302941	0.43355997	0.204364505	1	2.464979756	0.003198815	0.001267786	1	2	3	3-Feb	2.99034	2.71584	0.187726	0.189953	0.0923841	0.0810995	26090.2	26079.9	29811	29744.1	35830.8	36333.6	41981.6	42372.6	2.03797	2.0738	0.152178	0	22.5027	999.9	58.4	24.4	18.3901	62.9382	31.25	1	-0.493244	-0.423638	20.4007	5.22088	12.0099	4.99135	3.28865	9999	9999	9999	999.9	1.86685	1.86596	1.86539	1.8654	1.86722	1.86981	1.86844	1.8699	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.211	-0.1052	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	68.7	68.6	2.13013	2.18018	1.39648	2.31323	1.49536	2.54639	28.7956	13.2827	18	519.049	499.181	24.2677	21.0632	29.9996	21.0364	20.9786	42.6894	26.3598	58.3522	24.0754	1054.62	14.7172	101.93	101.778
1024	1686602170	14214.4	20230612 16:36:09	16:36:09	5	4431	stan	1686602162	0.002086107	2.086107268	9.409298863	987.6687391	850.4764697	82.94010293	96.31935721	0.135033104	2.883756067	0.131616204	0.082559921	283.8943053	26.43493057	25.00221429	3.180097375	51.72436787	1.672841304	3.234145478	1.507256071	-91.99733051	43.99496692	3.231712468	239.1236542	30.78788001	2.089884678	9.409298863	1057.922081	1029.481394	3.364474153	64.29503337	2.086107268	14.69032323	17.15019969	3.24E-07	101.3017407	0	0	1	0	51812	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.003929	1358.787589	0.849240158	0.177433505	6	0.5	0: Broadleaf	2	TRUE	1686602162	987.66875	1027.082857	17.15348929	14.68916429	992.8534643	17.258675	500.1051071	97.42191071	0.1000148	25.28519643	25.00221429	999.9	0	0	9999.016786	0	8.151147857	-39.414175	1004.90575	1042.394286	2.464325714	1027.082857	14.68916429	1.671126071	1.431046429	14.63079286	12.25066786	1600.003929	0.691994643	0.308005357	0	2.482396429	0	22169.41071	12139.34643	38.47292857	39.29878571	38.77657143	38.15825	37.7765	1107.194286	492.8096429	0	1686602171	0	2.471476923	-0.428758976	-6.027350343	22169.05	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.31270244	-1.481740767	0.177050182	0	2.45615	0.473572192	0.235230441	1	2.464269024	-0.000803624	0.001760321	1	2	3	3-Feb	2.99006	2.71581	0.189717	0.191933	0.0923646	0.0811075	26026.7	26016.3	29811.3	29744.1	35832.4	36333	41982.4	42372.2	2.0376	2.07365	0.152066	0	22.5068	999.9	58.4	24.4	18.3894	62.9182	31.6627	1	-0.49377	-0.913859	20.3999	5.22043	12.0099	4.9914	3.28865	9999	9999	9999	999.9	1.86685	1.86598	1.86539	1.8654	1.86722	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.27	-0.1052	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	68.8	68.7	2.15576	2.1814	1.39648	2.31445	1.49536	2.45605	28.7956	13.2827	18	518.792	499.065	24.0629	21.0619	29.9998	21.0346	20.9768	43.2672	26.3598	57.9811	24.0715	1074.66	14.7172	101.932	101.777
1025	1686602175	14219.4	20230612 16:36:14	16:36:14	5	4431	stan	1686602167	0.00208151	2.081509679	9.472767926	1005.242804	866.5999455	84.513068	98.03387812	0.134723794	2.886148233	0.13132506	0.082376384	283.9025582	26.43270064	25.00182593	3.180023746	51.72936842	1.67274352	3.233643811	1.507280226	-91.79457686	43.68616212	3.206320651	239.0004641	30.87748965	2.089075475	9.472767926	1075.173976	1046.492182	3.396889464	64.29503337	2.081509679	14.69202304	17.1465195	-4.59E-06	101.3017407	0	0	1	0	51795	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.05	1358.826756	0.849240183	0.177433554	6	0.5	0: Broadleaf	2	TRUE	1686602167	1005.242815	1044.807407	17.15237037	14.6890037	1010.48563	17.25755556	500.1065185	97.42263704	0.099949289	25.28258889	25.00182593	999.9	0	0	10012.70333	0	8.211141481	-39.56516667	1022.785	1060.383333	2.463363704	1044.807407	14.6890037	1.671028519	1.431041111	14.62989259	12.25061481	1600.05	0.691994111	0.308005889	0	2.501081481	0	22169.14074	12139.68889	38.56681481	39.39788889	38.85162963	38.28218519	37.84696296	1107.224815	492.8251852	0	1686602176	0	2.460630769	-0.819514524	-13.65128197	22168.72692	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.51656	-1.85910394	0.214367194	0	2.467655882	-0.177792207	0.244958368	1	2.4636545	-0.015399174	0.002863087	1	2	3	3-Feb	2.98998	2.71569	0.191703	0.193862	0.0923448	0.0810525	25962.9	25954.8	29811.1	29744.5	35832.7	36335.8	41981.9	42372.9	2.03785	2.0738	0.150464	0	22.5111	999.9	58.4	24.4	18.3902	63.0482	31.3782	1	-0.49372	-1.12619	20.3989	5.22058	12.0099	4.99145	3.28865	9999	9999	9999	999.9	1.86682	1.86597	1.86539	1.8654	1.86722	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.32	-0.1052	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	68.9	68.8	2.18506	2.18506	1.39648	2.31445	1.49536	2.48413	28.7956	13.274	18	518.939	499.151	24.0354	21.061	30.0001	21.0333	20.9756	43.7863	26.3598	57.9811	24.0646	1088.02	14.7239	101.931	101.779
1026	1686602180	14224.4	20230612 16:36:19	16:36:19	5	4431	stan	1686602172	0.002084159	2.084158969	9.401817174	1020.923525	882.9682582	86.11010192	99.56397409	0.134986593	2.884756721	0.131573166	0.082532723	283.8959443	26.42649745	24.99450357	3.178635784	51.73266766	1.672254626	3.232492547	1.506381158	-91.91141052	43.87303953	3.221373967	239.0789473	30.95112342	2.088263913	9.401817174	1091.89633	1063.384667	3.380233609	64.29503337	2.084158969	14.67876903	17.13640227	-4.07E-06	101.3017407	0	0	1	0	51813	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.018214	1358.799257	0.849239868	0.177432945	6	0.5	0: Broadleaf	2	TRUE	1686602172	1020.923536	1060.614643	17.14720714	14.68479286	1026.218929	17.252425	500.1082143	97.42345357	0.099986396	25.27660357	24.99450357	999.9	0	0	10004.61321	0	8.056447857	-39.69153929	1038.733929	1076.421786	2.462411786	1060.614643	14.68479286	1.670539643	1.430642143	14.62535357	12.24638214	1600.018214	0.692005036	0.307994964	0	2.467317857	0	22167.58571	12139.48929	38.64928571	39.48635714	38.92392857	38.39039286	37.9105	1107.219643	492.7985714	0	1686602181	0	2.427869231	-0.069805114	-15.21367517	22167.30769	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.58041951	-1.741672474	0.210512352	0	2.4369	-0.307202438	0.26684922	1	2.463474878	-0.010020627	0.002924426	1	2	3	3-Feb	2.9901	2.71539	0.19366	0.195772	0.0923209	0.0810445	25900.1	25893.6	29810.8	29744.7	35833.4	36336.3	41981.5	42373	2.03787	2.07377	0.149682	0	22.5141	999.9	58.3	24.4	18.3574	62.9982	31.2941	1	-0.493605	-1.20765	20.3978	5.22014	12.0099	4.9914	3.28858	9999	9999	9999	999.9	1.86683	1.866	1.86539	1.86539	1.86722	1.86981	1.86844	1.86995	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.39	-0.1053	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69	68.8	2.21069	2.18384	1.39648	2.31445	1.49536	2.40723	28.7956	13.274	18	518.941	499.129	24.0356	21.0596	30.0001	21.0319	20.9751	44.3667	26.3598	57.9811	24.0547	1108.05	14.7244	101.93	101.779
1027	1686602185	14229.4	20230612 16:36:24	16:36:24	5	4431	stan	1686602177	0.002083755	2.083754948	9.671968099	1038.48147	897.0235823	87.4812963	101.2768304	0.135147801	2.884560654	0.131726101	0.082629024	283.8926227	26.41797151	24.98070741	3.176022141	51.74064731	1.671647806	3.230821208	1.504374334	-91.89359323	44.663747	3.27928346	239.9420599	31.02171341	2.087422679	9.671968099	1108.82796	1080.137576	3.350296781	64.29503337	2.083754948	14.67560191	17.13278545	-2.25E-06	101.3017407	0	0	1	0	51975	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.003333	1358.786267	0.849239647	0.17743252	6	0.5	0: Broadleaf	2	TRUE	1686602177	1038.481481	1078.300741	17.14089259	14.67942222	1043.836296	17.24614074	500.1016667	97.42403333	0.0999315	25.26791111	24.98070741	999.9	0	0	10003.42593	0	7.758982593	-39.81878889	1056.591852	1094.365926	2.461462593	1078.300741	14.67942222	1.669933704	1.430127778	14.61973333	12.24090741	1600.003333	0.692012333	0.307987667	0	2.481981481	0	22165.8	12139.41111	38.73355556	39.57614815	38.99507407	38.49977778	37.98581481	1107.221111	492.7822222	0	1686602186	0	2.4667	0.133046176	-27.00769237	22165.576	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.72285366	-1.314365854	0.168166001	0	2.442132353	-0.093272722	0.271883948	1	2.461998293	-0.008536516	0.002827527	1	2	3	3-Feb	2.98977	2.71568	0.19559	0.197682	0.092298	0.0810447	25838.3	25832.1	29810.8	29744.4	35834.3	36336.1	41981.4	42372.7	2.03778	2.07365	0.148863	0	22.516	999.9	58.3	24.4	18.3572	62.4082	31.883	1	-0.493483	-1.32532	20.3987	5.21909	12.0099	4.99165	3.28865	9999	9999	9999	999.9	1.86682	1.866	1.86539	1.8654	1.86722	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.44	-0.1053	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.1	68.9	2.24121	2.17773	1.39648	2.31445	1.49536	2.40723	28.8168	13.2652	18	518.868	499.03	24.0453	21.0578	30.0002	21.031	20.9733	44.8838	26.3598	57.9811	24.0709	1121.42	14.7342	101.93	101.778
1028	1686602190	14234.4	20230612 16:36:29	16:36:29	5	4431	stan	1686602182	0.002081041	2.081040968	9.6134263	1054.112132	912.9623274	89.03626376	102.8018385	0.135114682	2.883797804	0.131693757	0.082608741	283.8858747	26.41445614	24.969675	3.173933434	51.73807024	1.671119134	3.229960311	1.5028143	-91.7739067	45.670807	3.353848708	241.1366237	31.06426731	2.085401325	9.6134263	1125.864197	1097.056848	3.387589443	64.29503337	2.081040968	14.67552704	17.12951424	-5.38E-06	101.3017407	0	0	1	0	51604	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.965357	1358.754011	0.849239644	0.177432513	6	0.5	0: Broadleaf	2	TRUE	1686602182	1054.112143	1094.018571	17.13536429	14.67629286	1059.518929	17.24064286	500.1076071	97.42461786	0.099958	25.26343214	24.969675	999.9	0	0	9998.978929	0	7.531408214	-39.90596429	1072.489643	1110.314286	2.459067143	1094.018571	14.67629286	1.669405357	1.429831429	14.61482857	12.23775357	1599.965357	0.692012393	0.307987607	0	2.4839	0	22163.53571	12139.12857	38.80782143	39.64928571	39.05335714	38.60242857	38.05335714	1107.195	492.7703571	0	1686602191	0	2.48306	-0.126807674	-29.26153851	22163.296	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.889185	-1.247193996	0.158576459	0	2.454770588	0.310890767	0.26046718	1	2.459667	-0.030844053	0.00419823	1	2	3	3-Feb	2.98993	2.71563	0.197518	0.199561	0.0922865	0.0810511	25777.1	25771.7	29811.4	29744.3	35835.4	36335.6	41982.1	42372.5	2.03807	2.07377	0.147671	0	22.5165	999.9	58.3	24.4	18.3568	62.6582	31.9311	1	-0.493397	-1.39668	20.3966	5.21834	12.0099	4.99135	3.28855	9999	9999	9999	999.9	1.86684	1.86597	1.86539	1.8654	1.86721	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.49	-0.1053	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.1	69	2.26562	2.17896	1.39648	2.31812	1.49536	2.52197	28.8168	13.2827	18	519.041	499.099	24.0706	21.0578	30.0001	21.0293	20.9721	45.4654	26.3598	57.9811	24.0947	1141.47	14.7374	101.932	101.778
1029	1686602195	14239.4	20230612 16:36:34	16:36:34	5	4431	stan	1686602187	0.002077218	2.077218094	9.658254686	1071.633693	929.4782919	90.64665095	104.5102464	0.135036751	2.883518514	0.131619395	0.082561954	283.8868559	26.41361583	24.9575037	3.171630501	51.7315506	1.670713521	3.229583304	1.50091698	-91.60531794	47.25351816	3.470164933	243.005221	31.18192096	2.081671124	9.658254686	1142.926686	1114.022606	3.395975773	64.29503337	2.077218094	14.67821398	17.12763756	-3.14E-07	101.3017407	0	0	1	0	51780	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.965185	1358.754389	0.849239972	0.177433146	6	0.5	0: Broadleaf	2	TRUE	1686602187	1071.633704	1111.72	17.13126667	14.6766037	1077.098148	17.23656296	500.1117037	97.42422222	0.100003722	25.26147037	24.9575037	999.9	0	0	9997.413704	0	7.26622963	-40.08509259	1090.312222	1128.278519	2.45465963	1111.72	14.6766037	1.66899963	1.429855926	14.61106296	12.23801481	1599.965185	0.692001148	0.307998852	0	2.453174074	0	22161.46296	12139.08148	38.8862963	39.73581481	39.12	38.71733333	38.12933333	1107.177407	492.7877778	0	1686602196	0	2.442124	-1.108292292	-24.47692303	22161.312	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.98657	-2.004508818	0.204290319	0	2.436432353	-0.391075618	0.260977405	1	2.45705875	-0.053027505	0.005243702	1	2	3	3-Feb	2.99	2.71558	0.199434	0.20143	0.0922761	0.0810879	25715.8	25711.9	29811.5	29744.5	35836	36334.4	41982.4	42372.7	2.03795	2.07363	0.148118	0	22.5165	999.9	58.3	24.4	18.3579	62.4882	32.0032	1	-0.493399	-1.46687	20.3961	5.21774	12.0099	4.99115	3.28848	9999	9999	9999	999.9	1.86684	1.86598	1.86539	1.86541	1.86722	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.54	-0.1053	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.2	69.1	2.29614	2.18384	1.39771	2.31812	1.49536	2.45483	28.8168	13.274	18	518.958	498.996	24.107	21.0561	30	21.0288	20.9715	45.9796	26.0884	57.9811	24.1296	1154.9	14.7473	101.932	101.779
1030	1686602200	14244.4	20230612 16:36:39	16:36:39	5	4431	stan	1686602192	0.002080092	2.080092366	9.884841523	1087.293203	942.2602073	91.89306786	106.0372786	0.13528428	2.883423562	0.131854446	0.082709943	283.890208	26.41424386	24.95333571	3.170842211	51.7215221	1.670522156	3.22983951	1.500320055	-91.73207334	48.10712842	3.532917638	243.7981807	31.26199277	2.070641281	9.884841523	1159.924064	1130.875697	3.370095182	64.29503337	2.080092366	14.68145106	17.13421847	-7.15E-06	101.3017407	0	0	1	0	51874	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.982143	1358.768968	0.849240083	0.17743336	6	0.5	0: Broadleaf	2	TRUE	1686602192	1087.293214	1127.498929	17.12932857	14.68775	1092.808214	17.23463571	500.1287143	97.42409286	0.099995657	25.26280357	24.95333571	999.9	0	0	9996.881071	0	7.130879286	-40.20551786	1106.242143	1144.305714	2.441579643	1127.498929	14.68775	1.668809286	1.430940357	14.60929286	12.24953214	1599.982143	0.691997714	0.308002286	0	2.461446429	0	22159.39643	12139.18571	38.96621429	39.81221429	39.17835714	38.82110714	38.18957143	1107.183214	492.7989286	0	1686602201	0	2.405803846	-0.872960671	-29.17264963	22158.87308	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-40.11355122	-1.669845993	0.179786839	0	2.443920588	-0.385126043	0.232981163	1	2.447887073	-0.131299024	0.015221451	0	1	3	3-Jan	2.98982	2.71552	0.20133	0.203255	0.0923249	0.0812529	25655.5	25653.3	29811.9	29744.5	35834.9	36328.1	41983.3	42373.1	2.0378	2.0745	0.148199	0	22.5144	999.9	58.3	24.4	18.3568	62.5582	31.9311	1	-0.493166	-1.49962	20.3959	5.21729	12.0099	4.991	3.2885	9999	9999	9999	999.9	1.8668	1.86597	1.86539	1.8654	1.86722	1.86981	1.86844	1.86994	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.6	-0.1053	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.3	69.2	2.32056	2.17773	1.39648	2.31201	1.49536	2.5293	28.8168	13.274	18	518.848	499.549	24.1452	21.0557	30.0001	21.0275	20.9698	46.4443	26.0884	57.9811	24.1645	1174.93	14.7392	101.934	101.779
1031	1686602205	14249.4	20230612 16:36:44	16:36:44	5	4431	stan	1686602197	0.002059489	2.059489184	9.62388845	1104.822581	961.3886664	93.7584213	107.7466634	0.133980525	2.883570271	0.130615761	0.081930123	283.8962674	26.4229155	24.95210741	3.170609935	51.72841858	1.671067845	3.230463817	1.499542089	-90.823473	48.80550209	3.584059286	245.4623558	31.08481811	2.058841897	9.62388845	1175.903893	1147.480848	3.308889888	64.29503337	2.059489184	14.7256972	17.15408824	1.15E-05	101.3017407	0	0	1	0	51848	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.015556	1358.797411	0.849240125	0.177433442	6	0.5	0: Broadleaf	2	TRUE	1686602197	1104.822593	1144.845556	17.13494815	14.70718148	1110.394815	17.24023704	500.105	97.4240037	0.099947404	25.26605185	24.95210741	999.9	0	0	9997.733704	0	6.980143704	-40.02262222	1124.084444	1161.934074	2.427775926	1144.845556	14.70718148	1.669355556	1.432831852	14.61436296	12.26961481	1600.015556	0.691996037	0.308003963	0	2.390837037	0	22156.95185	12139.42963	39.04596296	39.90251852	39.24966667	38.92792593	38.2612963	1107.204074	492.8114815	0	1686602206	0	2.363015385	0.026153852	-35.79487187	22156.56154	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-40.06404146	1.404589547	0.282551946	0	2.3963	-0.813805952	0.215926	1	2.43633561	-0.174618606	0.018807746	0	1	3	3-Jan	2.98995	2.71581	0.20317	0.204995	0.0923859	0.0812928	25596.3	25597.6	29811.6	29744.5	35831.8	36326.7	41982.6	42373.4	2.03783	2.0745	0.149086	0	22.511	999.9	58.3	24.4	18.3583	62.9582	31.9551	1	-0.493222	-1.51639	20.3959	5.21729	12.0099	4.9912	3.28848	9999	9999	9999	999.9	1.86688	1.86599	1.86539	1.86541	1.86722	1.86981	1.86844	1.86995	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.65	-0.1051	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.4	69.3	2.34741	2.18262	1.39771	2.31689	1.49536	2.41455	28.8168	13.2564	18	518.847	499.532	24.1845	21.0543	30.0002	21.0257	20.9681	47.0182	26.0884	57.9811	24.1975	1188.29	14.7385	101.933	101.78
1032	1686602210	14254.4	20230612 16:36:49	16:36:49	5	4431	stan	1686602202	0.002059387	2.059387123	9.773896941	1120.282132	974.6467897	95.05194489	109.2549594	0.133969755	2.884117063	0.130606145	0.081924014	283.8946959	26.42724829	24.95753214	3.171635881	51.74535616	1.672064938	3.231333326	1.499570943	-90.8189721	48.67457027	3.573945447	245.3242395	30.93804911	2.051281785	9.773896941	1192.426697	1163.911394	3.291107507	64.29503337	2.059387123	14.73678313	17.1649805	9.90E-06	101.3017407	0	0	1	0	51887	-	-	0	0	0	0	-	-	0	0	0	0.5	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.011429	1358.793471	0.849239854	0.177432918	6	0.5	0: Broadleaf	2	TRUE	1686602202	1120.282143	1160.156071	17.145075	14.72630714	1125.904643	17.25031429	500.1172143	97.42452857	0.099975575	25.270575	24.95753214	999.9	0	0	10000.82393	0	7.019669643	-39.87395	1139.825357	1177.496429	2.418779643	1160.156071	14.72630714	1.670351429	1.434703929	14.6236	12.289475	1600.011429	0.692005143	0.307994857	0	2.408446429	0	22153.72143	12139.43929	39.12692857	39.96853571	39.30785714	39.01764286	38.32567857	1107.215714	492.7957143	0	1686602212	0	2.376624	-0.370692312	-43.06153851	22152.98	15	1686598049	15:27:29	1686598041	1686598049	7	-0.067	-0.005	-3.141	-0.121	420	15	0.31	0.04	-39.9562075	2.49434409	0.327918608	0	2.377844118	0.250977846	0.232972479	1	2.42648925	-0.114909231	0.015441736	0	1	3	3-Jan	2.99018	2.71557	0.20499	0.206809	0.0924314	0.081308	25538	25539	29811.6	29744	35829.9	36325.5	41982.4	42372.6	2.03807	2.07455	0.149336	0	22.5071	999.9	58.3	24.4	18.3568	62.6682	31.3061	1	-0.493669	-1.51389	20.3957	5.21789	12.0099	4.9914	3.28865	9999	9999	9999	999.9	1.86686	1.86597	1.86539	1.86539	1.86722	1.86981	1.86843	1.86996	0	0	0	0	0	iiiiiiii	off	off	off	off	0	100	100	-5.71	-0.1051	-1.356856621	-0.004573198	9.17E-07	-1.96E-10	-0.169282085	-0.008724442	0.001369256	-3.76E-05	2	2338	1	20	69.5	69.3	2.37427	2.18506	1.39771	2.31323	1.49536	2.41211	28.8168	13.2652	18	518.991	499.551	24.2167	21.0525	30	21.0243	20.9667	47.5177	26.0884	57.9811	24.2256	1208.33	14.7385	101.932	101.778
