date,solar_radiation_wm2,precipitation_mm,wind_direction_degrees,wind_speed_ms,gust_speed_ms,air_temperature_c,vapor_pressure_kpa,atm_pressure_kpa,vpd_kpa
7/24/23 20:00,0.8,0,258.8,0.12,0.51,24.4,2.365,98.17,0.9
7/24/23 21:00,0,0,234.1,0.25,0.62,23,2.284,98.21,0.62
7/24/23 22:00,0,0,228,0.32,1.14,22.4,2.147,98.27,0.64
7/24/23 23:00,0,0,223,0.26,0.69,21.5,2.006,98.31,0.52
7/25/23 00:00,0,0,310.2,0.24,0.5,20.7,1.887,98.31,0.39
7/25/23 01:00,0,0,359.9,0.23,2.53,20.2,1.805,98.34,0.31
7/25/23 02:00,0,0,145.6,0.16,0.38,19.9,1.731,98.33,0.26
7/25/23 03:00,0,0,195.3,0.23,0.51,19.7,1.7,98.27,0.23
7/25/23 04:00,0,0.119,226.5,0.37,1.43,19.3,1.681,98.29,0.15
7/25/23 05:00,0,0.153,19.7,0.23,0.56,18.6,1.661,98.32,0.1
7/25/23 06:00,0,0.085,69.1,0.24,0.49,18.7,1.644,98.36,0.08
7/25/23 07:00,0,0.187,93.4,0.24,0.65,18.8,1.641,98.42,0.07
7/25/23 08:00,0.3,0.323,97.1,0.24,0.49,18.8,1.711,98.47,0.06
7/25/23 09:00,26.7,0.323,143.2,0.31,0.91,19.2,1.879,98.52,0.06
7/25/23 10:00,41.4,0.238,73,0.23,0.76,19.7,2.142,98.52,0.05
7/25/23 11:00,42.8,0.187,208.7,0.29,1.1,20.6,2.425,98.51,0.08
7/25/23 12:00,107.7,0.17,174.7,0.35,1.05,21.3,2.526,98.51,0.1
7/25/23 13:00,51.8,0.119,201.4,0.4,1.15,22.6,2.513,98.5,0.4
7/25/23 14:00,52.5,0.102,215.8,0.4,1.09,23.5,2.534,98.47,0.59
7/25/23 15:00,42.9,0.119,198.4,0.35,0.92,24.1,2.492,98.41,0.74
7/25/23 16:00,38.2,0.102,197.7,0.3,1.01,24.4,2.497,98.37,0.79
7/25/23 17:00,25.6,0.119,169.9,0.31,0.92,24.6,2.473,98.32,0.82
7/25/23 18:00,15.6,0.119,199.9,0.2,0.67,24.4,2.407,98.33,0.79
7/25/23 19:00,9.6,0.153,195.2,0.2,0.49,24.1,2.415,98.3,0.71
7/25/23 20:00,0.1,0.136,214.8,0.17,0.5,23.2,2.397,98.32,0.55
7/25/23 21:00,0,0.136,269.2,0.21,0.52,22.1,2.381,98.36,0.37
7/25/23 22:00,0,0.102,303.6,0.13,0.47,20.9,2.385,98.41,0.26
7/25/23 23:00,0,0.102,260.9,0.15,0.37,19.9,2.039,98.45,0.2
7/26/23 00:00,0,0.085,264.8,0.17,0.53,19.1,1.977,98.45,0.14
7/26/23 01:00,0,0.068,346.7,0.28,0.67,18.6,2.005,98.48,0.12
7/26/23 02:00,0,0.068,7.1,0.34,0.65,18.2,1.999,98.49,0.11
7/26/23 03:00,0,0.068,27.8,0.33,0.61,17.8,1.97,98.44,0.1
7/26/23 04:00,0,0.068,34.4,0.25,0.49,17.5,1.976,98.39,0.09
7/26/23 05:00,0,0.051,23.2,0.19,0.42,17.3,1.97,98.39,0.09
7/26/23 06:00,0,0.051,87.9,0.17,0.42,17.2,1.94,98.44,0.08
7/26/23 07:00,0.1,0.051,109.2,0.13,0.31,17.1,1.961,98.48,0.07
7/26/23 08:00,15.9,0.034,102.1,0.18,0.39,17.4,2.033,98.51,0.07
7/26/23 09:00,46.3,0.051,76,0.2,0.52,18.7,2.086,98.52,0.08
7/26/23 10:00,45,0.051,80.4,0.22,0.87,21.3,2.168,98.48,0.14
7/26/23 11:00,47.8,0.051,168.7,0.31,1.05,23.6,2.293,98.45,0.33
7/26/23 12:00,117.7,0.034,134.7,0.32,1.4,24.7,2.335,98.41,0.45
7/26/23 13:00,47.7,0.051,238,0.43,1.06,25.9,2.418,98.37,0.88
7/26/23 14:00,48.5,0.051,190.3,0.39,1.31,26.8,2.275,98.3,1.16
7/26/23 15:00,37.4,0.034,153.9,0.36,1.18,27.6,2.123,98.19,1.46
7/26/23 16:00,50.3,0.051,166.7,0.37,1.4,28.1,2.081,98.1,1.6
7/26/23 17:00,23.1,0.051,171.2,0.35,1.15,27.9,2.033,98.04,1.51
7/26/23 18:00,18.8,0.034,212.8,0.29,1.16,27.5,1.962,98.02,1.3
7/26/23 19:00,12.1,0.034,190.7,0.23,0.81,27.2,1.907,97.95,1.08
7/26/23 20:00,2.9,0.051,172.7,0.19,0.57,26.6,1.889,97.88,0.93
7/26/23 21:00,0,0.034,212,0.29,0.9,26.1,1.946,97.88,0.8
7/26/23 22:00,0,0.034,238.6,0.35,1.11,25.7,1.882,97.88,0.73
7/26/23 23:00,0,0.017,263.9,0.31,0.93,25.5,1.796,97.86,0.67
7/27/23 00:00,0,0.034,309.5,0.24,0.93,25.4,1.736,97.84,0.62
7/27/23 01:00,0,0.034,339.3,0.22,1.1,25.3,1.691,97.8,0.59
7/27/23 02:00,0,0.017,37.6,0.2,1.23,25.1,1.642,97.79,0.55
7/27/23 03:00,0,0,26.9,0.25,1.42,25.1,1.606,97.72,0.58
7/27/23 04:00,0,0,298.3,0.39,1.28,25.5,1.575,97.7,0.69
7/27/23 05:00,0,0,326.7,0.3,1.29,24.1,1.543,97.75,0.39
7/27/23 06:00,0,0,53.3,0.18,0.51,22.7,1.515,97.82,0.19
7/27/23 07:00,0,0,73.7,0.18,0.56,22.4,1.504,97.87,0.16
7/27/23 08:00,1.2,0,39.3,0.25,0.71,22.5,1.553,97.89,0.13
7/27/23 09:00,5.6,0.017,36.1,0.28,0.91,22.7,1.729,97.92,0.11
7/27/23 10:00,19.6,0,47.8,0.29,0.93,23.1,1.93,97.95,0.11
7/27/23 11:00,31.1,0,63.7,0.33,1.29,24.1,2.035,97.96,0.15
7/27/23 12:00,28.3,0,97.3,0.26,2.36,24.8,2.106,97.99,0.25
7/27/23 13:00,35.3,0,94.5,0.27,1.05,25.6,1.995,98,0.37
7/27/23 14:00,48.8,0.017,105.2,0.3,2.3,26.7,1.953,98,0.52
7/27/23 15:00,39.6,0.034,105.7,0.3,1.34,27.6,1.82,98.01,0.66
7/27/23 16:00,48.9,0.017,182.2,0.33,1.04,27.9,1.761,97.99,0.71
7/27/23 17:00,27,0.017,83.7,0.28,1.22,28.1,1.773,97.94,0.76
7/27/23 18:00,10.9,0.085,235.4,0.28,2.29,25.6,1.864,97.97,0.3
7/27/23 19:00,6.5,0.051,115.5,0.25,0.71,25.6,1.802,97.95,0.21
7/27/23 20:00,0,0.051,47.5,0.2,0.53,25.2,1.878,97.99,0.19
7/27/23 21:00,0,0.034,19.1,0.15,0.43,24.1,1.946,98.06,0.15
7/27/23 22:00,0,0.034,359,0.19,0.48,23.1,1.872,98.13,0.12
7/27/23 23:00,0,0.051,17.1,0.21,0.47,22.3,1.803,98.17,0.11
7/28/23 00:00,0,0.034,16.1,0.22,0.49,21.7,1.734,98.18,0.1
7/28/23 01:00,0,0.017,17.3,0.24,2.9,21.3,1.701,98.21,0.09
7/28/23 02:00,0,0.034,18.8,0.22,0.5,20.9,1.696,98.24,0.08
7/28/23 03:00,0,0.017,357,0.23,0.47,20.5,1.692,98.22,0.08
7/28/23 04:00,0,0.017,341.8,0.17,0.56,20.2,1.665,98.2,0.07
7/28/23 05:00,0,0.034,6.6,0.18,0.55,20.1,1.631,98.19,0.08
7/28/23 06:00,0,0.017,31.3,0.15,0.5,20.4,1.604,98.21,0.08
7/28/23 07:00,0,0.017,62.1,0.23,0.54,20.6,1.585,98.25,0.07
7/28/23 08:00,11.6,0.017,70.2,0.3,0.7,21.1,1.628,98.31,0.07
7/28/23 09:00,10.8,0.017,77.7,0.32,0.9,22.4,1.798,98.3,0.1
7/28/23 10:00,28.6,0.017,70.9,0.3,0.92,23.5,2.067,98.28,0.08
7/28/23 11:00,44.6,0.034,95.7,0.45,1.05,24.8,2.158,98.27,0.14
7/28/23 12:00,47.4,0.034,135.6,0.35,0.82,26.1,1.997,98.23,0.29
7/28/23 13:00,37,0.017,113.1,0.25,0.79,26.5,1.608,98.21,0.35
7/28/23 14:00,51.5,0.017,130.3,0.34,1.31,27.6,1.386,98.17,0.56
7/28/23 15:00,39.8,0,96.5,0.28,1.33,28.3,1.548,98.1,0.91
7/28/23 16:00,64.4,0,91.3,0.31,1.05,28.4,1.585,98.03,0.88
7/28/23 17:00,26.1,0,79.1,0.24,0.96,28,1.612,97.94,0.82
7/28/23 18:00,15.2,0,279,0.18,3.68,27.6,1.632,97.91,0.7
7/28/23 19:00,11.5,0,284.9,0.17,0.62,27.2,1.681,97.93,0.59
7/28/23 20:00,4.1,0,306.6,0.17,0.68,26.9,1.878,97.95,0.58
7/28/23 21:00,0,0,203.5,0.4,2.91,25.2,1.935,98.02,0.41
7/28/23 22:00,0,0,269.7,0.29,1.38,21,1.833,98.14,0.09
7/28/23 23:00,0,0,2.3,0.32,0.96,21.3,1.781,98.16,0.1
7/29/23 00:00,0,0,33.1,0.27,0.67,21.5,1.749,98.14,0.08
7/29/23 01:00,0,0,29.1,0.38,0.7,21.5,1.743,98.1,0.06
7/29/23 02:00,0,0,19.6,0.48,0.85,21.1,1.721,98.05,0.04
7/29/23 03:00,0,0,23.5,0.49,0.76,20.9,1.691,98.04,0.05
7/29/23 04:00,0,0,26.5,0.48,0.79,21,1.659,97.95,0.05
7/29/23 05:00,0,0,21.3,0.5,0.97,21,1.635,97.89,0.04
7/29/23 06:00,0,0,12.8,0.67,1.26,20.6,1.625,97.94,0.02
7/29/23 07:00,0,0,9.7,0.56,0.91,20.3,1.625,97.97,0.03
7/29/23 08:00,0,0,3.5,0.54,0.97,20.5,1.7,97.98,0.04
7/29/23 09:00,0,0,20.6,0.55,0.99,20.5,1.884,98,0.03
7/29/23 10:00,14.5,0,28.9,0.39,1.14,20.7,2.152,97.72,0.03
7/29/23 11:00,43.8,0,17.4,0.4,1.18,21.6,2.257,97.58,0.03
7/29/23 12:00,124.4,0,19.5,0.36,1.35,22.6,2.267,97.59,0.02
7/29/23 13:00,30.8,0,291.3,0.49,2.47,23.4,2.224,97.61,0.08
7/29/23 14:00,33.4,0,235.9,1.14,2.09,23.6,2.207,97.65,0.21
7/29/23 15:00,20.7,0,210.7,1.1,2.15,23.2,2.189,97.71,0.16
7/29/23 16:00,26.2,0,184.9,0.46,1.85,21.7,2.186,97.83,0.05
7/29/23 17:00,22.4,0,173,0.46,1.18,22,2.115,97.84,0.1
7/29/23 18:00,11.7,0,164.5,0.46,1.12,22.5,2.134,97.8,0.12
7/29/23 19:00,3.5,0,171.6,0.78,1.84,22.8,2.139,97.8,0.2
7/29/23 20:00,0,0,177,0.49,1.52,22.7,2.156,97.83,0.24
7/29/23 21:00,0,0,179.3,0.5,1.68,22.1,2.193,97.91,0.23
7/29/23 22:00,0,0.017,160.7,0.23,0.99,19.7,2.069,98.01,0.07
7/29/23 23:00,0,0,349,0.27,0.62,18.4,2.041,98.09,0.04
7/30/23 00:00,0,0,19.1,0.4,0.71,17.6,2.042,98.12,0.03
8/4/23 01:00,0,0,212.9,0.21,0.48,19.8,2.135,97.87,0.18
8/4/23 02:00,0,0,275.9,0.17,0.48,19.2,2.075,97.87,0.15
8/4/23 03:00,0,0,349.7,0.29,0.59,18.7,2.033,97.87,0.13
8/4/23 04:00,0,0,357.6,0.3,0.56,18.4,2.006,97.85,0.11
8/4/23 05:00,0,0,19.7,0.3,0.47,18.1,1.982,97.84,0.1
8/4/23 06:00,0,0,26.6,0.24,0.41,17.8,1.943,97.81,0.09
8/4/23 07:00,0,0,94.8,0.13,0.36,17.4,1.894,97.81,0.09
8/4/23 08:00,14.9,0,116.5,0.15,0.52,17.4,1.89,97.83,0.09
8/4/23 09:00,50.7,0,45.5,0.2,0.49,18.6,2.029,97.85,0.12
8/4/23 10:00,44.5,0,99.7,0.16,0.57,21.5,2.326,97.85,0.23
8/4/23 11:00,48.5,0,215.6,0.27,0.83,23.4,2.4,97.87,0.48
8/4/23 12:00,67.4,0,195.1,0.26,0.99,24.9,2.461,97.89,0.69
8/4/23 13:00,42.3,0,234.9,0.41,0.96,25.9,2.451,97.87,0.88
8/4/23 14:00,36,0,227.2,0.42,0.98,26.1,2.394,97.86,0.99
8/4/23 15:00,39.4,0,226.2,0.33,1.07,26.8,2.348,97.8,1.18
8/4/23 16:00,24.9,0,194.5,0.33,1.07,26.6,2.417,97.76,1.06
8/4/23 17:00,17.7,0,202.1,0.33,0.97,27.1,2.336,97.74,1.26
8/4/23 18:00,13.1,0,192.3,0.43,1.57,26.9,2.279,97.74,1.27
8/4/23 19:00,2.7,0,196.3,0.38,1.05,27,2.294,97.77,1.26
8/4/23 20:00,0,0,192.4,0.46,1.24,26.1,2.256,97.84,1.12
8/4/23 21:00,0,0,196.7,0.27,1.18,24.2,2.2,97.9,0.82
8/4/23 22:00,0,0,200.4,0.3,0.89,22.3,2.102,97.99,0.6
8/4/23 23:00,0,0,354.6,0.26,0.71,20.5,1.989,98.05,0.42
8/5/23 00:00,0,0,19.3,0.26,0.55,18.9,1.889,98.1,0.29
8/5/23 01:00,0,0,1.9,0.41,0.79,17.8,1.83,98.14,0.2
8/5/23 02:00,0,0,15.9,0.68,1.03,17,1.782,98.12,0.16
8/5/23 03:00,0,0,15.8,0.51,0.86,16.6,1.75,98.15,0.13
8/5/23 04:00,0,0,30.8,0.32,0.55,16.2,1.729,98.15,0.11
8/5/23 05:00,0,0,26.3,0.29,0.6,16,1.706,98.13,0.11
8/5/23 06:00,0,0,7.4,0.2,0.79,15.7,1.689,98.17,0.1
8/5/23 07:00,0,0,19.7,0.28,0.74,15.5,1.67,98.2,0.09
8/5/23 08:00,13.1,0,359.6,0.17,0.54,15.9,1.704,98.21,0.1
8/5/23 09:00,40.4,0,108.6,0.19,0.42,17.2,1.845,98.25,0.11
8/5/23 10:00,40.2,0,45.9,0.18,0.49,19.5,2.084,98.23,0.18
8/5/23 11:00,46.1,0,359.7,0.24,1.06,21.6,2.225,98.23,0.35
8/5/23 12:00,46.4,0,141,0.26,0.89,22.9,2.267,98.21,0.52
8/5/23 13:00,49.4,0,209.2,0.36,0.96,23.8,2.161,98.17,0.79
8/5/23 14:00,36.1,0,199.8,0.28,0.73,24,2.128,98.17,0.86
8/5/23 15:00,34.5,0,181.6,0.28,0.88,24.3,2.158,98.15,0.87
8/5/23 16:00,69.4,0,216.1,0.28,0.86,24.9,2.108,98.13,1.04
8/5/23 17:00,26.5,0,238.8,0.12,0.34,24.3,2.189,98.1,0.85
8/5/23 18:00,15.2,0,234.1,0.18,0.42,23.6,2.354,98.11,0.56
8/5/23 19:00,10.4,0,243.3,0.18,0.42,23.1,2.286,98.11,0.53
8/5/23 20:00,1.9,0,245.3,0.22,0.59,22.4,2.272,98.09,0.43
8/5/23 21:00,0,0,302.6,0.28,0.6,21.2,2.184,98.07,0.34
8/5/23 22:00,0,0,359.1,0.19,0.45,19.8,2.077,98.09,0.23
8/5/23 23:00,0,0,331.8,0.19,0.67,18.7,1.966,98.11,0.19
8/6/23 00:00,0,0,349.4,0.35,0.58,18.2,1.917,98.11,0.17
8/6/23 01:00,0,0,343.5,0.34,0.65,18,1.896,98.1,0.16
8/6/23 02:00,0,0,23.2,0.29,0.5,18.1,1.924,98.09,0.16
8/6/23 03:00,0,0,23.8,0.35,0.61,18.2,1.949,98.05,0.14
8/6/23 04:00,0,0,16.8,0.41,0.65,18,1.945,98.01,0.12
8/6/23 05:00,0,0,21.9,0.32,0.56,17.9,1.935,97.97,0.12
8/6/23 06:00,0,0,31.2,0.27,0.5,17.9,1.939,97.98,0.11
8/6/23 07:00,0,0,34.6,0.21,0.48,17.5,1.904,97.97,0.09
8/6/23 08:00,16.2,0,37.2,0.18,0.45,17.4,1.894,97.96,0.1
8/6/23 09:00,57.2,0,56.3,0.24,0.83,18.7,2.024,97.89,0.13
8/6/23 10:00,41.6,0,149,0.21,0.68,21.1,2.229,97.87,0.27
8/6/23 11:00,50.3,0,181.6,0.27,0.84,23.6,2.397,97.82,0.51
8/6/23 12:00,62.1,0,184.2,0.32,1.17,25.8,2.504,97.8,0.82
8/6/23 13:00,50.8,0,161.7,0.37,1.32,27,2.553,97.76,1
8/6/23 14:00,42.7,0,164.2,0.34,1.42,27.5,2.592,97.73,1.09
8/6/23 15:00,26.9,0,156.4,0.33,1.18,26.7,2.569,97.71,0.93
8/6/23 16:00,24.1,0,226.5,0.43,1.3,25.7,2.484,97.69,0.82
8/6/23 17:00,12.9,0,203.1,0.28,1.21,25.1,2.463,97.66,0.72
8/6/23 18:00,8.7,0,148,0.16,0.56,24.3,2.523,97.62,0.51
8/6/23 19:00,11,0,110.2,0.23,0.84,24.6,2.589,97.57,0.5
8/6/23 20:00,4.3,0,106.5,0.24,0.74,24.9,2.608,97.52,0.54
8/6/23 21:00,0,0,129.5,0.2,0.86,24.6,2.607,97.5,0.48
8/6/23 22:00,0,0,121.7,0.14,0.45,23.6,2.554,97.53,0.36
8/6/23 23:00,0,0,134.7,0.22,0.72,23.1,2.514,97.56,0.31
8/7/23 00:00,0,0,196.7,0.28,0.84,22.7,2.498,97.52,0.25
8/7/23 01:00,0,0,72.3,0.21,0.75,22.2,2.468,97.48,0.2
8/7/23 02:00,0,0,52.5,0.21,0.58,21.9,2.45,97.49,0.17
8/7/23 03:00,0,0,55.5,0.2,0.64,21.8,2.45,97.46,0.16
8/7/23 04:00,0,0,57.4,0.17,0.47,21.7,2.457,97.42,0.14
8/7/23 05:00,0,0,61.5,0.19,0.44,21.5,2.435,97.45,0.12
8/7/23 06:00,0,0,43.2,0.18,0.45,21.3,2.414,97.43,0.11
8/7/23 07:00,0,0,60,0.16,0.4,21.1,2.386,97.47,0.11
8/7/23 08:00,2.6,0,79.7,0.25,1.13,21.3,2.412,97.49,0.13
8/7/23 09:00,6,0,53.5,0.32,2.02,21.3,2.436,97.43,0.1
8/7/23 10:00,20.2,0,98.2,0.29,0.84,21.3,2.398,97.4,0.13
8/7/23 11:00,34.9,0,28.5,0.33,1.72,22.4,2.436,97.37,0.27
8/7/23 12:00,21.1,0,228.5,0.37,1,23,2.473,97.33,0.33
8/7/23 13:00,43.5,0,285.6,0.36,1.71,24.1,2.538,97.24,0.47
8/7/23 14:00,18.6,0,269.9,0.25,1.01,24.1,2.556,97.16,0.45
8/7/23 15:00,22,0,160.1,0.28,1.16,24.2,2.551,97.13,0.47
8/7/23 16:00,21.1,0,136.2,0.27,1.16,24.3,2.547,97.06,0.49
8/7/23 17:00,22.5,0,50.7,0.4,1.93,24.3,2.56,97.01,0.47
8/7/23 18:00,9.9,0,46,0.52,2.31,23.2,2.423,96.97,0.41
8/7/23 19:00,9.9,0,97.2,0.27,0.87,22.6,2.346,96.99,0.39
8/7/23 20:00,0,0,256.6,0.35,1.11,22.2,2.305,96.97,0.38
8/7/23 21:00,0,0.426,300,0.3,1.28,21.8,2.272,96.99,0.33
8/7/23 22:00,0,1.481,212.3,0.38,1.27,20.2,2.232,97.11,0.13
8/7/23 23:00,0,0.034,231.9,0.31,1.15,19.4,2.137,97.17,0.12
8/8/23 00:00,0,0.017,4,0.23,0.63,18.9,2.09,97.21,0.1
8/8/23 01:00,0,0,2.7,0.29,0.66,18.2,1.993,97.27,0.1
8/8/23 02:00,0,0,16.6,0.23,0.67,17.7,1.931,97.34,0.1
8/8/23 03:00,0,0,152.9,0.18,0.64,17.3,1.875,97.34,0.1
8/8/23 04:00,0,0,155.5,0.21,0.58,17.1,1.856,97.35,0.09
8/8/23 05:00,0,0,183.3,0.21,0.58,17,1.848,97.38,0.09
8/8/23 06:00,0,0,193.1,0.23,0.65,16.9,1.817,97.46,0.1
8/8/23 07:00,0,0,167.6,0.18,0.54,16.5,1.774,97.53,0.1
8/8/23 08:00,16.2,0,86.1,0.21,0.53,16.4,1.768,97.61,0.09
8/8/23 09:00,57,0,116.3,0.24,0.86,17.5,1.883,97.67,0.11
8/8/23 10:00,40.4,0,270.1,0.28,0.73,19,1.999,97.63,0.2
8/8/23 11:00,48.6,0,222.2,0.32,1.12,20.4,2.084,97.6,0.31
8/8/23 12:00,57,0,235.9,0.41,1.17,21.8,2.172,97.59,0.43
8/8/23 13:00,64.1,0,213.1,0.5,1.52,22.8,2.124,97.61,0.65
8/8/23 14:00,46.1,0,232.7,0.45,1.44,23.3,2.079,97.69,0.79
8/8/23 15:00,34.9,0,230.1,0.4,1.31,24,2,97.67,0.99
8/8/23 16:00,145.1,0,220.4,0.38,1.11,24.4,1.989,97.56,1.07
8/8/23 17:00,19.7,0,226.1,0.4,1.17,24.8,1.9,97.59,1.23
8/8/23 18:00,14.1,0,237.7,0.29,0.81,24.4,1.963,97.62,1.1
8/8/23 19:00,6.9,0,235.3,0.28,1.01,24.2,1.906,97.6,1.11
8/8/23 20:00,0,0,219.7,0.24,0.67,23.4,1.929,97.61,0.94
8/8/23 21:00,0,0,239.6,0.25,0.63,22,1.977,97.63,0.67
8/8/23 22:00,0,0,328,0.26,0.51,20.6,1.98,97.67,0.45
8/8/23 23:00,0,0,36.5,0.15,0.35,19.7,1.951,97.68,0.35
8/9/23 00:00,0,0,4.8,0.2,0.66,18.7,1.895,97.69,0.26
8/9/23 01:00,0,0,348.3,0.49,0.77,17.8,1.84,97.71,0.19
8/9/23 02:00,0,0,13.7,0.56,0.85,17.2,1.803,97.73,0.16
8/9/23 03:00,0,0,15.6,0.41,0.65,16.8,1.778,97.75,0.14
8/9/23 04:00,0,0,26.5,0.22,0.48,16.6,1.763,97.73,0.12
8/9/23 05:00,0,0,38.1,0.25,0.47,16.2,1.737,97.72,0.1
8/9/23 06:00,0,0,10.1,0.25,0.54,15.9,1.708,97.72,0.1
8/9/23 07:00,0,0,350.9,0.21,0.5,15.9,1.709,97.72,0.1
8/9/23 08:00,17.6,0,35.1,0.14,0.4,16.4,1.758,97.73,0.1
8/9/23 09:00,50.8,0,76.9,0.16,0.53,17.8,1.917,97.75,0.12
8/9/23 10:00,42.4,0,202.3,0.21,0.71,20.1,2.124,97.74,0.23
8/9/23 11:00,48,0,215.5,0.26,1.03,21.9,2.2,97.74,0.43
8/9/23 12:00,55.1,0,227.1,0.31,0.93,23.1,2.179,97.66,0.65
8/9/23 13:00,57.7,0,227.7,0.35,1.59,23.9,2.114,97.65,0.86
8/9/23 14:00,32.9,0,247.1,0.33,0.96,24.4,2.055,97.7,0.99
8/9/23 15:00,38.2,0,233.3,0.41,1.31,24.9,2.006,97.63,1.14
8/9/23 16:00,180.1,0,229.7,0.46,1.4,25.5,1.9,97.58,1.36
8/9/23 17:00,19.6,0,244.6,0.57,1.28,25.5,1.94,97.54,1.32
8/9/23 18:00,10.1,0,232.9,0.39,1.11,25,1.969,97.51,1.19
8/9/23 19:00,5.9,0,234,0.21,0.53,24.2,2,97.52,1.01
8/9/23 20:00,1.1,0,235,0.23,0.47,22.9,2.049,97.53,0.75
8/9/23 21:00,0,0,252.9,0.24,0.68,21.6,2.072,97.55,0.5
8/9/23 22:00,0,0,333,0.17,0.41,20.3,2.003,97.57,0.38
8/9/23 23:00,0,0,9.3,0.13,0.4,19.7,1.966,97.55,0.32
8/10/23 00:00,0,0,106.6,0.13,0.34,19.3,1.961,97.5,0.28
8/10/23 01:00,0,0,119,0.13,0.41,19,1.967,97.46,0.23
8/10/23 02:00,0,0,235.6,0.14,0.45,18.9,1.977,97.38,0.21
8/10/23 03:00,0,0,254.5,0.2,0.5,19,2.006,97.31,0.2
8/10/23 04:00,0,0,242.8,0.21,0.61,19.1,2.036,97.21,0.17
8/10/23 05:00,0,0,206.5,0.18,0.51,19.2,2.086,97.16,0.14
8/10/23 06:00,0,0.596,108.2,0.25,0.68,19.4,2.141,97.15,0.11
8/10/23 07:00,0,0.698,103,0.22,0.69,19.3,2.153,97.14,0.09
8/10/23 08:00,0,0.443,138.3,0.25,0.66,19.3,2.158,97.13,0.08
8/10/23 09:00,2.7,0.051,145.5,0.39,0.69,19.1,2.139,97.14,0.07
8/10/23 10:00,11.1,0.017,151.1,0.5,0.9,19.2,2.154,97.13,0.08
8/10/23 11:00,25,0.085,160.8,0.5,0.9,19.5,2.199,97.1,0.07
8/10/23 12:00,41.9,0,165.9,0.47,1.37,20.2,2.293,97.1,0.08
8/10/23 13:00,35.6,0,181.6,0.59,1.07,21,2.309,97.1,0.18
8/10/23 14:00,34.2,0,187,0.33,0.96,21.5,2.288,97.08,0.28
8/10/23 15:00,39.8,0,228.3,0.39,1,22.1,2.338,97.1,0.32
8/10/23 16:00,214.4,0,213.6,0.35,1.33,23.1,2.432,97.06,0.39
8/10/23 17:00,18.9,0,212.9,0.35,0.87,23.6,2.306,97.07,0.61
8/10/23 18:00,12.2,0,210.5,0.33,0.91,23.3,2.25,97.08,0.61
8/10/23 19:00,8,0,222.8,0.34,1.01,23.4,2.236,97.13,0.64
8/10/23 20:00,0,0,218.1,0.22,0.64,22.7,2.188,97.2,0.57
8/10/23 21:00,0,0,312.6,0.21,0.64,21.3,2.159,97.26,0.38
8/10/23 22:00,0,0,332.2,0.14,0.39,20,2.078,97.32,0.26
8/10/23 23:00,0,0,202.2,0.17,0.48,19.5,2.044,97.39,0.22
8/11/23 00:00,0,0,212.2,0.21,0.64,20,2.081,97.41,0.26
8/11/23 01:00,0,0,266.3,0.17,0.65,20.3,2.008,97.41,0.37
8/11/23 02:00,0,0,143.5,0.13,0.34,19.3,1.959,97.4,0.28
8/11/23 03:00,0,0,316.2,0.25,0.7,18.5,1.927,97.41,0.2
8/11/23 04:00,0,0,333.5,0.31,0.6,18.5,1.97,97.46,0.16
8/11/23 05:00,0,0,10.1,0.44,0.67,17.9,1.921,97.51,0.13
8/11/23 06:00,0,0,19.4,0.36,0.55,17.2,1.857,97.54,0.11
8/11/23 07:00,0,0,46.2,0.16,0.41,16.7,1.8,97.6,0.09
8/11/23 08:00,16.1,0,66.1,0.16,0.38,16.5,1.784,97.64,0.09
8/11/23 09:00,46.1,0,43.3,0.2,0.54,17.8,1.92,97.68,0.11
8/11/23 10:00,41.3,0,349.9,0.2,0.67,19.8,2.089,97.72,0.22
8/11/23 11:00,44.3,0,235.9,0.36,1.42,21.4,2.035,97.75,0.52
8/11/23 12:00,54.6,0,198.4,0.56,1.43,22.6,1.961,97.74,0.77
8/11/23 13:00,50.5,0,219.5,0.34,0.93,23.6,1.986,97.71,0.93
8/11/23 14:00,45.2,0,217.6,0.34,0.99,24.4,1.997,97.71,1.05
8/11/23 15:00,32.2,0,221.5,0.23,0.89,24.5,1.989,97.7,1.08
8/11/23 16:00,136.8,0,249.6,0.37,1.37,24.7,2.118,97.65,1
8/11/23 17:00,23.8,0,254.9,0.4,1.08,25.2,2.096,97.59,1.11
8/11/23 18:00,11.4,0,246.4,0.25,0.93,24.9,2.071,97.56,1.08
8/11/23 19:00,1.7,0,257.5,0.16,0.53,24.2,2.094,97.56,0.92
8/11/23 20:00,0,0,221.5,0.2,0.45,23,2.147,97.59,0.67
8/11/23 21:00,0,0,269.5,0.25,0.65,21.7,2.163,97.64,0.43
8/11/23 22:00,0,0,325.2,0.21,0.5,20.7,2.099,97.66,0.34
8/11/23 23:00,0,0,235.1,0.23,0.82,20.2,2.115,97.7,0.25
8/12/23 00:00,0,0,124.4,0.19,1.49,19.9,2.171,97.71,0.15
8/12/23 01:00,0,5.2,199.8,0.61,1.86,18.9,2.037,97.82,0.14
8/12/23 02:00,0,1.8,103.3,0.4,1.36,18,1.968,97.83,0.09
8/12/23 03:00,0,0.817,95.7,0.44,0.81,17.9,1.973,97.76,0.08
8/12/23 04:00,0,0.562,71.4,0.52,0.94,18,1.989,97.72,0.07
8/12/23 05:00,0,0.834,51.9,0.69,1.6,18.2,2.023,97.69,0.06
